Date,returns,abs_returns,range,vol_chg,vol_5,vol_20,target,vol_60,vol_ratio
,,,,,,,,,
2015-03-31,-0.008739686456687906,0.008739686456687906,0.008429034321078116,0.2761385713962551,0.010312524468046397,0.009187746534918632,0,0.00887139829003381,1.0356593441690256
2015-04-01,-0.0035363207748233456,0.0035363207748233456,0.009285384980292374,0.07983036628057699,0.007884085904423906,0.009175931932610583,0,0.008557487113771621,1.0722694420238967
2015-04-02,0.0035977838611891302,0.0035977838611891302,0.0076535642916548885,-0.4574261434368969,0.007892354779301232,0.009220475371435648,0,0.00846794520563376,1.0888680958045438
2015-04-06,0.0067332590333062554,0.0067332590333062554,0.015589617503871254,0.2746546793267488,0.008291145474501601,0.008797075716409307,0,0.008364220713930576,1.051750786747869
2015-04-07,-0.0026466303918338584,0.0026466303918338584,0.007333023073250258,-0.342060876668281,0.006122838677959608,0.008773478787684266,0,0.008062855830437738,1.0881353917508838
2015-04-08,0.0033771687471477064,0.0033771687471477064,0.0068756260465290325,0.09522031446071098,0.004412210406312604,0.00791921196455942,0,0.007999617038218151,0.9899488846435278
2015-04-09,0.004423673058605818,0.004423673058605818,0.009526042568297489,-0.04349436379102317,0.0034749464107126983,0.007914372694488837,0,0.00794190301662478,0.9965335358442035
2015-04-10,0.005456964633369739,0.005456964633369739,0.005379878404795395,-0.1624318142157707,0.003637587080523754,0.007520953923964342,0,0.007953214700212975,0.9456495527227428
2015-04-13,-0.004523036593902262,0.004523036593902262,0.007652236508388566,0.023291428300348797,0.0044944977234940755,0.007449405388497795,0,0.007933691809707093,0.9389582513632859
2015-04-14,0.0019127302601503885,0.0019127302601503885,0.0076853337540444865,0.0088714708489546,0.003943195419488206,0.006869766946200318,0,0.00782674270637407,0.877730009012
2015-04-15,0.0044873217246467895,0.0044873217246467895,0.005179852567737445,0.28163284596660015,0.004060520855574348,0.006875941116717264,0,0.007677492553599965,0.8955972368209131
2015-04-16,-0.0002848826008972976,0.0002848826008972976,0.005656711836416349,-0.36728949219724893,0.004005437540009764,0.006353022013824763,1,0.007676806424887153,0.8275605326231932
2015-04-17,-0.011503597439482588,0.011503597439482588,0.010675649210303482,1.0197033416634718,0.006265359909548832,0.006801839517364392,0,0.007816776283450377,0.8701591641768229
2015-04-20,0.009136462727379013,0.009136462727379013,0.006147215861868878,-0.729019681430041,0.0076953541803339775,0.006823614195017773,0,0.00767177591584527,0.8894438875520718
2015-04-21,-0.0011912361631577723,0.0011912361631577723,0.007728984112659947,-0.23943519175056055,0.007703262269809942,0.006814976939505349,0,0.007635883356969643,0.8924935886147327
2015-04-22,0.004914287549622033,0.004914287549622033,0.009257998204558564,0.07568434402225217,0.0077657695406545355,0.006770706545466239,0,0.007653742156101652,0.8846269455352049
2015-04-23,0.00251634586940779,0.00251634586940779,0.009140026051802077,0.27060510290638906,0.007821606037575533,0.00576878377624292,0,0.007442616097233822,0.7751016176135955
2015-04-24,0.002320475866921034,0.002320475866921034,0.004063315072771382,-0.514473771261233,0.0038121110019450444,0.005705797058516083,0,0.007227105616205342,0.7894996090443139
2015-04-27,-0.004157592658601676,0.004157592658601676,0.0092043573662332,0.2577437960268465,0.00356003625536354,0.005842128124675596,0,0.007175935648940177,0.8141277194338311
2015-04-28,0.0031785587628912508,0.0031785587628912508,0.010262949980558498,0.09036739986425606,0.003459254908842987,0.0052704367244535665,0,0.0069629760603121425,0.7569229994189149
2015-04-29,-0.004114482917576411,0.004114482917576411,0.008025773490215575,0.36944006007113733,0.0037423658464259177,0.004920920161094967,1,0.006833229590390382,0.7201455908953053
2015-04-30,-0.010020554895296872,0.010020554895296872,0.013096089889680165,0.24951838175391558,0.005417072363133485,0.005423772573540824,1,0.0067336584794580046,0.8054718827940003
2015-05-01,0.010841577889545134,0.010841577889545134,0.007071020712473686,-0.4446943021309103,0.008040806443713008,0.005853653894086955,0,0.0068436089559430705,0.8553460508586734
2015-05-04,0.0028472485076622297,0.0028472485076622297,0.004353578161360767,-0.376948061820603,0.00793090815562946,0.005717747010124235,1,0.00673688670404148,0.8487224531613602
2015-05-05,-0.011451623696277852,0.011451623696277852,0.013068506778803073,0.4686163868891961,0.00929805241030476,0.006309397351327361,0,0.006899867181444355,0.91442301502485
2015-05-06,-0.004117221362473107,0.004117221362473107,0.015237446025992588,0.17545021918418935,0.009298180231119417,0.006346234391942164,0,0.006895752884110565,0.9203105880672405
2015-05-07,0.003989769560097415,0.003989769560097415,0.00890506369432341,-0.42560470119373073,0.008496556414220204,0.006331160305552439,1,0.006780068499532638,0.9337900208513907
2015-05-08,0.013166213992667005,0.013166213992667005,0.005103496153360315,0.5689532555291251,0.009240301882519805,0.006890131084344038,0,0.006981775075600097,0.9868738264605033
2015-05-11,-0.004772806311044821,0.004772806311044821,0.0065048910935722225,-0.7221840032641577,0.009461879216978952,0.00689973839224147,0,0.006909082873716561,0.9986475076872157
2015-05-12,-0.002990925337612619,0.002990925337612619,0.009572386925053149,0.4583340063861942,0.007621992666059733,0.006929648560467244,0,0.006902279864510862,1.0039651675234298
2015-05-13,0.00019027057015221036,0.00019027057015221036,0.007046927423251822,-0.2348441848491236,0.00711800572487182,0.006853956907644761,1,0.006899632339878625,0.9933800194004732
2015-05-14,0.010427700703144223,0.010427700703144223,0.006644378763959804,0.01328547745409375,0.00810118299049578,0.00724418625864788,0,0.007027511159812861,1.0308324090716618
2015-05-15,0.001083765915872283,0.001083765915872283,0.0035304085453813916,-0.2262376967697416,0.005885818344443058,0.006674439161682828,0,0.007027108289500094,0.9498130506478426
2015-05-18,0.0031067274280252855,0.0031067274280252855,0.00581881838976897,-0.025956741203815407,0.0050153323959373506,0.006423296807187681,0,0.006997131188978637,0.9179900495942084
2015-05-19,-0.0003286994070963189,0.0003286994070963189,0.004130896530324849,-0.03320949673393983,0.004409500309246666,0.006412192244789088,0,0.006997347176596277,0.9163747464518652
2015-05-20,-0.0007039863592552824,0.0007039863592552824,0.006012771279301157,0.06369653761198177,0.004562172697084908,0.006346643334999387,0,0.006989987707057691,0.9079620166701111
2015-05-21,0.0029121981996257772,0.0029121981996257772,0.005807988258379656,-0.17119390014807997,0.0017707236016398574,0.00635370987398986,0,0.0069974412561371446,0.9080047465089189
2015-05-22,-0.002388610278144529,0.002388610278144529,0.0029578365546530064,-0.12013140101091549,0.0024027180926396805,0.006372665736925934,1,0.007003345279451204,0.9099459590581986
